Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles
2020-10-11,"Decatur, IL",10,Other,Other; For progressive agenda,Yes,https://herald-review.com/news/local/watch-now-decatur-rally-opposes-president-trump-seeks-allies/article_5e72ac0d-1910-5e19-907f-5f262a2338fa.html,1
2020-10-11,"Douglas Park, Rock Island, IL",,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.kwqc.com/2020/10/12/well-suited-hosts-imatter-rally-in-rock-island/,1
2020-10-11,"Public Square Park, Nashville, TN",1000,Healthcare,Healthcare; Against pandemic intervention; Coronavirus,No,https://www.tennessean.com/story/news/local/2020/10/12/sean-feucht-nashville-what-we-know-worship-gathering-drew-thousands/5965714002/,6
2020-10-11,"Brooklyn, NY",20,Healthcare,Healthcare; Against pandemic intervention; Against freedom of press; Coronavirus,No,https://www.cbsnews.com/news/heshy-tischler-protest-leader-coronavirus-restrictions-nyc-arrested/,6
2020-10-11,"Duveneck Elementary School, Palo Alto, CA",45,Other,Other; Against sexual/domestic violence,Yes,https://www.mv-voice.com/news/2020/10/12/students-protest-in-palo-alto-over-supervisors-vote-on-sex-assault-policy-study,3
2020-10-11,"Ithaca, NY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ithacajournal.com/story/news/public-safety/2020/10/12/ithaca-police-arrest-protesters-graffiti-charges/5965628002/,1
2020-10-11,"Del Paso Heights, Sacramento, CA",,Other,Other; Against violence,No,https://www.kcra.com/article/sacramento-bikers-cyclists-and-walkers-rally-to-take-back-their-parks/34339419,1
2020-10-11,"Hartville, OH",,Executive,Executive; For 45th president,No,https://www.cantonrep.com/story/news/2020/10/11/donald-trump-supporters-take-streets-motorcade/5963346002/,1
2020-10-11,"State Capitol, Lansing, MI",,International Relations,International; Against war; Armenia,No,https://statenews.com/article/2020/10/el-mayor-and-state-rep-speak-at-rally-in-support-of-armenia?ct=content_open&cv=cbox_latest,1
2020-10-11,"Sebring, FL",,Civil Rights,Civil Rights; For greater inclusion,Yes,https://www.midfloridanewspapers.com/highlands_news-sun/local-residents-march-to-celebrate-diversity/article_17f872a8-0d49-11eb-9685-832b933d5d24.html,1
2020-10-11,"Nevada City, CA",300,Executive,Executive; For 45th president,No,https://www.washingtonpost.com/politics/voter-intimidation-allegations/2020/10/20/6722d0ae-123e-11eb-82af-864652063d61_story.html,1
2020-10-11,"Valley Stream, NY",,Executive,Executive; For 45th president,No,"https://www.liherald.com/valleystream/stories/trump-counterprotest-held-in-valley-stream,128403",1
2020-10-11,"Louisville, KY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.courier-journal.com/story/news/2020/10/22/national-day-protests-75-people-gather-jefferson-square-park/3718242001/,2
2020-10-11,"Monroe, MI",,Civil Rights,Civil Rights; For white supremacy,No,https://www.13abc.com/2020/10/29/residents-urge-monroe-city-council-to-discuss-proud-boys-rally/,1
2020-10-11,"Tampa, FL",,Civil Rights,Civil Rights; Against colonization; Against development; Native Americans,Yes,https://www.cltampa.com/news-views/florida-news/article/21146886/tampa-bay-indigenous-group-will-protest-dollar-general-construction-on-historic-site,1
2020-10-12,"Forestdale Elementary School, Forestdale, MA",45,Environment,Environment; For wilderness preservation,Yes,https://www.capecodtimes.com/news/20201012/residents-gather-in-sandwich-to-protest-proposed-machine-gun-range,2
2020-10-12,"Supreme Court, Washington, DC",,Judicial,Judicial; Against Supreme Court nomination,Yes,https://www.heraldnews.com/news/20201012/supreme-court-nominee-amy-coney-barrett-touts-new-perspectives-in-first-hearing-protesters-clash-on-abortion-rights,3
2020-10-12,"Supreme Court, Washington, DC",20,Judicial,Judicial; For Supreme Court nomination,No,https://www.heraldnews.com/news/20201012/supreme-court-nominee-amy-coney-barrett-touts-new-perspectives-in-first-hearing-protesters-clash-on-abortion-rights,3
2020-10-12,"San Francisco, CA",,Judicial,Judicial; Against Supreme Court nomination,Yes,https://sanfrancisco.cbslocal.com/2020/10/12/activists-urge-sen-feinstein-to-take-actions-to-stop-supreme-court-confirmation-hearings/,1
2020-10-12,"Brockton, MA",20,Other,Other; For greater accountability; Military,No,https://www.bostonglobe.com/2020/10/12/metro/demonstrators-march-through-brockton-demanding-answers-sgt-elder-fernandess-death/,2
2020-10-12,"Frankfort, KY",20,Other,Other; Against mismanagement; For safety net; Coronavirus,Yes,https://www.wlky.com/article/unemployment-rally-in-frankfort-demands-answers-regarding-unresolved-claims/34349385,1
2020-10-12,"Ajo, AZ",20,Immigration,Immigration; For compassionate immigration,Yes,https://cronkitenews.azpbs.org/2020/10/14/state-tribal-leaders-condemn-use-of-force-against-border-protesters/,9
2020-10-12,"Biloxi, MS",,Other,Other; Against firing/reassignment,No,https://curated.tncontentexchange.com/partners/cnn/regional/casa-members-rally-for-harrison-county-board-of-supervisors/video_1be22712-dc8b-56d0-a717-784f9977f04e.html,1
2020-10-12,"Baltimore, MD",20,Racial Injustice,Civil Rights; For racial justice; Against colonization; Native Americans,Yes,https://www.baltimoresun.com/maryland/baltimore-city/bs-md-ci-indigenous-peoples-day-celebration-20201013-kjkj24ebvvcgxpk4sdbjz3vyde-story.html,1
2020-10-12,"Schenley Park, Pittsburgh, PA",,Racial Injustice,Civil Rights; For racial justice; Against colonization; Native Americans,Yes,https://pittsburgh.cbslocal.com/2020/10/12/pittsburgh-christopher-columbus-statue-protesters/,1
2020-10-12,"Columbus Plaza, Chicago, IL",20,Civil Rights,Civil Rights; For colonization; Native Americans,No,https://wgntv.com/news/chicago-news/rally-to-be-held-as-result-of-cancelation-of-columbus-day-parade/,1
2020-10-12,"Waterbury, CT",,Racial Injustice,Civil Rights; For racial justice; Against colonization; Native Americans,Yes,https://www.wtnh.com/news/connecticut/new-haven/naacp-of-greater-waterbury-to-hold-peaceful-protest-calling-for-removal-of-christopher-columbus-statue/,1
2020-10-12,"Illinois College, Jacksonville, IL",50,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.myjournalcourier.com/insider/article/Illinois-College-students-say-they-feel-silenced-15641446.php,1
2020-10-12,"Colorado Springs, CO",,Racial Injustice,Civil Rights; For racial justice; Against colonization; Native Americans,Yes,https://www.koaa.com/news/covering-colorado/dozens-take-part-in-heated-protest-over-cheyenne-mountain-high-school-mascot,1
2020-10-12,"Colorado Springs, CO",,Civil Rights,Civil Rights; For colonization; Native Americans,No,https://www.koaa.com/news/covering-colorado/dozens-take-part-in-heated-protest-over-cheyenne-mountain-high-school-mascot,1
2020-10-12,"Lincoln College, Lincoln, IL",50,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.lincolncourier.com/news/20201013/anti-racism-rally-asks-for-change,1
2020-10-12,"Nevada City, CA",25,Environment,Environment; Against tree removal,No,https://www.theunion.com/news/these-trees-embody-our-history-demonstrators-gather-in-pioneer-cemetery-to-protest-tree-removal/,2
2020-10-12,"Webster, NY",,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.democratandchronicle.com/story/news/2020/10/13/webster-ny-police-being-black-in-the-burbs-group-offer-dueling-accounts-of-arrests/5979529002/,2
2020-10-12,"Durango, CO",150,Racial Injustice,Civil Rights; For racial justice; Against colonization; Native Americans,Yes,https://the-journal.com/articles/190724,2
2020-10-12,"Durango, CO",20,Executive,Executive; For 45th president,No,https://the-journal.com/articles/190724,2
2020-10-12,"Providence, RI",40,Racial Injustice,Civil Rights; For racial justice; Against colonization; Native Americans,Yes,https://www.providencejournal.com/news/20201013/seven-arrested-after-protesters-block-route-95-in-providence,4
2020-10-12,"Santa Fe, NM",,Racial Injustice,Civil Rights; For racial justice; Against colonization; Native Americans,Yes,https://www.santafenewmexican.com/news/local_news/mayor-police-chief-to-discuss-plaza-protest-response-in-youtube-talk-today/article_0d5a84f6-0d64-11eb-8a2c-abbd38f5ff79.html,13
2020-10-12,"San Rafael, CA",,Racial Injustice,Civil Rights; For racial justice; Against colonization; Native Americans,Yes,https://www.marinij.com/2020/10/12/activists-rally-at-san-rafael-mission/,7
2020-10-12,"Northwestern University, Evanston, IL",,Education,Education; Against police presence,Yes,https://chicago.suntimes.com/2020/10/23/21527228/northwestern-students-abolish-school-police-protests-anti-semitic-evanston-morton-schapiro,4
2020-10-12,"Louisville, KY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.courier-journal.com/story/news/2020/10/22/national-day-protests-75-people-gather-jefferson-square-park/3718242001/,2
2020-10-12,"City Hall, Lansing, MI",,Healthcare,Healthcare; For status quo; Insurance,No,https://www.lansingstatejournal.com/story/news/2020/10/29/lansing-retirees-protest-outside-mayors-home-over-health-care-changes/6054567002/,1
2020-10-13,"Hailey, ID",60,Education,Education; Against pandemic intervention; Coronavirus,No,https://www.mtexpress.com/news/local-prep-protesters-get-voices-heard/article_1a47a972-0f40-11eb-9c07-3fde0c8b3730.html,2
2020-10-13,"Augusta, ME",20,Healthcare,Healthcare; Against pandemic intervention; Coronavirus,No,https://www.wabi.tv/2020/10/13/dozens-gather-to-protest-maines-mask-mandate/,1
2020-10-13,"Greensboro, NC",10,Education,Education; Against hazardous conditions; Coronavirus,Yes,https://myfox8.com/news/educators-rally-outside-the-guilford-county-board-of-education-building-ahead-of-meeting/,1
2020-10-13,"Sylvania, OH",300,Education,Education; Against hazardous conditions; Coronavirus,Yes,https://www.wtol.com/article/news/local/sylvania-teachers-rally-to-have-voices-heard-with-district-communication/512-55341a09-cc92-4c9f-a62e-1dfeb050109b,1
2020-10-13,"Montgomery, AL",80,Education,Education; Against hazardous conditions; Coronavirus,Yes,https://www.montgomeryadvertiser.com/story/news/education/2020/10/13/teachers-staff-parents-protest-return-person-schooling-montgomery/5977197002/,1
2020-10-13,"Buffalo, NY",,Judicial,Judicial; Against Supreme Court nomination,Yes,https://news.wbfo.org/post/protesters-quietly-suggest-handmaids-tale-downtown-buffalo-protest,1
2020-10-13,"Jackson, TN",50,Civil Rights,Civil Rights; For criminal justice reform,Yes,https://www.jacksonsun.com/story/news/2020/10/14/city-court-clerk-joins-protesters-against-district-attorney/3650300001/,1
2020-10-13,"Harbor-UCLA Medical Center, Torrance, CA",,Healthcare,Healthcare; For greater accountability; Police; Mental health,Yes,https://www.latimes.com/california/story/2020-10-13/hosptial-workers-protest-sheriff-violence,2
2020-10-13,"Rochester, NY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.democratandchronicle.com/story/news/2020/10/14/arrest-made-error-leads-protest-injuries-rochester-ny/3649272001/,1
2020-10-13,"Walnut Creek, CA",,Civil Rights,Civil Rights; For abortion rights; Counter protest,Yes,https://thehill.com/policy/healthcare/521064-armed-guards-use-pepper-spray-on-counter-protesters-in-clash-outside-calif,1
2020-10-13,"Walnut Creek, CA",,Civil Rights,Civil Rights; Against abortion rights,No,https://thehill.com/policy/healthcare/521064-armed-guards-use-pepper-spray-on-counter-protesters-in-clash-outside-calif,1
2020-10-13,"Wauwatosa, WI",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.channel3000.com/wisconsin-police-shooting-protest-ends-with-chaotic-arrest/,4
2020-10-13,"Draper, UT",,Other,Other; Against hazardous conditions; Prisons; Coronavirus,Yes,https://www.hjnews.com/news/state/278-utah-inmates-contract-covid-19-families-host-protest/article_e645e08d-a94a-5339-a1ed-c7ef7ae269ff.html,1
2020-10-13,"Lincoln Park, Waterloo, IA",70,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://wcfcourier.com/news/local/black-lives-matter-rally-returns-pushes-vote/article_59358c63-f5d5-5f32-a8a6-61e7e0e7b04d.html,1
2020-10-13,"Carlsbad, CA",,Education,Education; Against pandemic intervention; Coronavirus,No,https://www.cbs8.com/article/news/health/coronavirus/san-diego-unified-carlsbad-school-district-to-hold-virtual-sessions/509-e356eb3e-a510-4dc6-9d8b-85b924de8c03,1
2020-10-13,"Nashua, NH",,Education,Education; Against pandemic intervention; Coronavirus,No,https://www.wmur.com/article/parents-in-nashua-new-hampshire-protest-in-push-to-get-more-students-learning-in-person/34369859,1
2020-10-13,"State Capitol, Sacramento, CA",20,Healthcare,Healthcare; Against pandemic intervention; Coronavirus,No,https://www.star-telegram.com/news/nation-world/national/article246444765.html,2
2020-10-13,"Pulaski, VA",50,Other,Other; Against eviction,No,https://roanoke.com/news/local/in-pulaski-a-mans-home-on-town-land-prompts-discussion-rally/article_cdbfec92-9709-52b3-8340-2d22ab822e35.html,1
2020-10-13,"Northwestern University, Evanston, IL",,Education,Education; Against police presence,Yes,https://chicago.suntimes.com/2020/10/23/21527228/northwestern-students-abolish-school-police-protests-anti-semitic-evanston-morton-schapiro,5
2020-10-13,"Louisville, KY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.courier-journal.com/story/news/2020/10/22/national-day-protests-75-people-gather-jefferson-square-park/3718242001/,2
2020-10-14,"Swampscott, MA",100,Other,Other; Against eviction; Coronavirus,No,https://www.bostonglobe.com/2020/10/14/nation/housing-activists-march-bakers-home-push-bill/,10
2020-10-14,"State Capitol, Albany, NY",50,Healthcare,Healthcare; Against pandemic intervention; Families; Coronavirus,No,https://news.wbfo.org/post/families-nursing-home-residents-protest-more-access,5
2020-10-14,"Kanab, UT",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nydailynews.com/news/national/ny-utah-trump-supporter-coughs-protesters-20201014-4xlpq6mibbffnfyinbi77qaghu-story.html,1
2020-10-14,"Danville, KY",,Legislative,Legislative; Against congressional representative,Yes,https://www.amnews.com/2020/10/14/mcconnell-visits-danville-protesters-turn-out/,1
2020-10-14,"Asbury Park, NJ",30,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.nj.com/crime/2020/10/police-reform-advocate-arrested-during-protest-vows-to-sue-department-file-complaint-against-officers.html,4
2020-10-14,"Niagara Square, Buffalo, NY",,Healthcare,Healthcare; Against pandemic intervention; Coronavirus,No,https://www.wgrz.com/article/news/health/coronavirus/covid-control-policies-statements-by-gov-cuomo-spur-protest-rally/71-c8da21e4-f77e-4258-8e72-1943db3f3d90,2
2020-10-14,"Washington, DC",,Other,Other; Against city councilor; Local governance,No,https://www.wusa9.com/article/news/local/protests/dc-politicians-see-late-night-protests-at-their-homes/65-79be3bb7-d073-4b9c-bc8f-7d3eb6dd7473,1
2020-10-14,"Wauwatosa, WI",50,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://apnews.com/01be449b4606e596b90cde1b6feae88d,1
